User_id,First_tran_date,Location,Age,Gender
54918896,2020-05-03,Other Cities,unknown,N?
49332540,2019-09-27,Other Cities,>37,Nam
52621539,2020-03-25,Other Cities,23_to_27,Nam
52193789,2020-01-22,HCMC,33_to_37,Nam
55749379,2020-05-09,Other Cities,18_to_22,Nam
22533971,2017-10-13,HCMC,28_to_32,Nam
44531202,2019-02-06,HCMC,>37,female
58928502,2020-09-27,Other Cities,23_to_27,Nam
53109864,2020-02-02,Unknown,28_to_32,Nam
1666093,2020-05-08,HCMC,28_to_32,Nam
48327216,2020-05-28,HCMC,28_to_32,N?
40473498,2020-08-19,Unknown,unknown,N?
43414603,2018-09-21,HCMC,23_to_27,N?
38782031,2017-05-05,Other Cities,33_to_37,Nam
43363483,2020-02-07,HN,23_to_27,N?
48577092,2020-04-12,Other Cities,28_to_32,N?
32306562,2019-10-27,Other Cities,>37,N?
49172003,2019-09-06,Other Cities,23_to_27,female
21740835,2017-06-09,Other Cities,28_to_32,N?
43617075,2020-01-10,Other Cities,23_to_27,Nam
42994498,2018-08-21,Other,33_to_37,N?
42601270,2019-09-16,Other,28_to_32,f
46436686,2019-03-22,Other Cities,23_to_27,N?
44627034,2019-10-27,Other Cities,18_to_22,N?
51933449,2020-05-04,Unknown,unknown,female
40618569,2020-09-13,Other Cities,23_to_27,female
50332452,2020-09-26,Other Cities,18_to_22,Nam
51618092,2019-12-13,Other Cities,28_to_32,Nam
54912127,2020-04-30,HCMC,23_to_27,female
24514555,2019-08-10,Other Cities,18_to_22,Nam
18788212,2019-02-26,Other Cities,28_to_32,Nam
13785507,2019-09-24,Other Cities,18_to_22,female
39273162,2020-10-20,Other Cities,unknown,female
40274541,2018-01-31,Other Cities,23_to_27,N?
58705216,2020-09-18,Other,unknown,N?
35166017,2016-03-16,HCMC,28_to_32,female
48945162,2019-08-27,HN,>37,female
36318446,2019-12-27,Other Cities,28_to_32,female
21426818,2017-11-24,HN,33_to_37,N?
20536213,2018-02-27,Unknown,33_to_37,M
35954126,2019-04-21,HCMC,33_to_37,Nam
42126100,2019-05-10,HCMC,unknown,male
40197543,2018-07-25,Other Cities,33_to_37,Nam
4861571,2018-12-24,HCMC,18_to_22,Nam
40270531,2017-11-28,HCMC,23_to_27,N?
44433557,2018-12-27,Other Cities,23_to_27,N?
44734412,2018-12-29,Other Cities,23_to_27,Nam
42796029,2020-07-20,HN,>37,N?
43963951,2019-03-29,Other Cities,23_to_27,female
4626126,2017-06-01,HCMC,33_to_37,N?
51993985,2019-12-24,Other Cities,18_to_22,female
52962577,2020-02-03,Other,18_to_22,N?
52018039,2019-12-25,HN,18_to_22,N?
24263869,2018-06-18,Other Cities,28_to_32,N?
35690620,2016-07-13,HCMC,23_to_27,N?
433921,2018-06-29,Other Cities,28_to_32,Nam
41587292,2018-04-13,Other Cities,23_to_27,female
50903472,2019-12-05,Other,18_to_22,female
40685742,2018-04-18,HCMC,23_to_27,N?
13809856,2019-02-27,HCMC,23_to_27,female
31405879,2019-02-20,HCMC,28_to_32,female
48479638,2019-11-05,Other Cities,>37,N?
52573116,2020-03-18,Other Cities,28_to_32,Nam
50378593,2019-11-01,Other,33_to_37,f
43414273,2018-09-21,Other Cities,unknown,N?
49791046,2019-10-31,Other Cities,28_to_32,Nam
15696938,2019-03-20,HCMC,33_to_37,N?
25857511,2018-07-18,Unknown,28_to_32,Nam
42473258,2019-06-30,Other,unknown,female
43358984,2019-01-22,HCMC,18_to_22,N?
47495567,2019-06-03,Other Cities,23_to_27,male
50747726,2020-04-11,Other,unknown,Nam
36833267,2019-12-13,HN,unknown,female
39846258,2017-12-12,Unknown,unknown,Nam
54111755,2020-03-08,HCMC,23_to_27,Nam
36644123,2016-11-24,HCMC,23_to_27,N?
43664573,2020-05-13,Other Cities,18_to_22,N?
36435026,2016-10-26,HCMC,23_to_27,male
38239967,2019-07-31,HCMC,23_to_27,male
45844640,2019-05-03,Other Cities,23_to_27,N?
34609181,2017-03-27,HN,unknown,N?
209608,2018-01-04,Other,33_to_37,N?
53678175,2020-02-16,Other,unknown,female
43891266,2019-05-17,HN,unknown,Nam
28698657,2016-11-27,Other Cities,23_to_27,N?
40071833,9917-10-10,HCMC,28_to_32,female
36560518,2017-03-02,Other Cities,28_to_32,M
47572526,2020-02-08,HN,unknown,female
35640438,2019-12-23,HCMC,28_to_32,male
46872954,2019-05-01,Other,23_to_27,female
26452084,2018-11-20,Other Cities,>37,female
555746,2020-04-12,HCMC,>37,female
14541653,2020-06-01,HCMC,28_to_32,female
48032015,2020-03-04,HCMC,33_to_37,female
38712105,2017-04-29,Other,28_to_32,female
41233718,2018-03-02,HCMC,28_to_32,N?
52645531,2020-07-29,HCMC,23_to_27,Nam
53305392,2020-09-03,Other Cities,unknown,female
37351429,2017-03-16,Other,28_to_32,Nam
45321997,2019-03-12,HCMC,23_to_27,Nam
26744654,2017-11-24,HCMC,23_to_27,Nam
28143207,2020-01-03,Other Cities,>37,Nam
12063242,2018-06-13,Other,28_to_32,Nam
46087997,2019-02-28,HCMC,23_to_27,female
58078284,2020-09-03,Other Cities,unknown,N?
50989646,2019-11-21,Other Cities,28_to_32,female
48949211,2019-08-30,Other,18_to_22,female
8747064,2019-06-26,Other,28_to_32,Nam
48646417,2019-08-12,HCMC,28_to_32,N?
47009470,2019-05-01,Other Cities,23_to_27,female
11501856,2019-11-22,HCMC,>37,female
47425221,2020-01-05,Other Cities,18_to_22,Nam
807995,2019-11-30,Other Cities,unknown,female
47028792,2019-06-28,HCMC,>37,Nam
46354330,2019-03-19,Other,18_to_22,Nam
45741347,2019-05-21,HN,18_to_22,female
55087827,2020-07-17,Other Cities,18_to_22,female
49647441,2020-04-08,Other Cities,18_to_22,N?
36609531,2017-06-16,Other Cities,33_to_37,female
53735132,2020-02-26,Unknown,23_to_27,N?
21656799,2020-07-20,Other Cities,unknown,Nam
7449319,2016-02-13,HCMC,>37,Nam
46146352,2019-03-11,HCMC,28_to_32,female
48386455,2019-07-29,Other Cities,33_to_37,N?
38505466,2018-12-18,HCMC,33_to_37,female
45932077,2019-11-20,HCMC,18_to_22,N?
40179705,2017-10-30,HCMC,23_to_27,female
49832953,2019-10-09,Unknown,unknown,N?
13644172,2016-10-15,HCMC,33_to_37,N?
45891160,2019-02-20,Other,33_to_37,Nam
25249352,2019-08-28,HCMC,33_to_37,N?
35363481,2016-06-30,HCMC,>37,N?
40168033,2020-04-10,Other Cities,23_to_27,female
47382268,2019-05-27,HCMC,unknown,female
39126369,2019-10-18,HN,23_to_27,N?
54904973,2020-04-11,Other Cities,18_to_22,Nam
15133206,2017-11-29,Other,33_to_37,Nam
53611721,2020-02-18,Other Cities,>37,N?
44888128,2019-04-23,Other Cities,28_to_32,N?
46096330,2019-02-27,Unknown,unknown,female
47546177,2019-06-07,HCMC,unknown,female
40437944,2017-12-11,HCMC,28_to_32,N?
41771048,2019-11-02,Other Cities,unknown,N?
45528408,2019-02-14,Other Cities,28_to_32,N?
51175309,2020-02-17,Other Cities,23_to_27,Nam
53759490,2020-04-09,HCMC,>37,N?
41571133,2018-04-11,Other,unknown,M
50111941,2019-11-01,HCMC,18_to_22,female
47671706,2019-09-21,HCMC,28_to_32,female
46191809,2019-12-13,HN,33_to_37,female
49042699,2019-08-31,Unknown,33_to_37,Nam
40321999,2017-11-20,Other Cities,23_to_27,Nam
48256094,2019-08-08,Other,18_to_22,Nam
56218313,2020-05-29,HCMC,23_to_27,N?
47298514,2019-05-21,Other Cities,unknown,N?
49146272,2020-02-28,HCMC,unknown,Nam
45790932,2019-02-27,Other Cities,33_to_37,N?
41517478,2019-02-04,Other,18_to_22,Nam
20022404,2019-09-26,HN,33_to_37,female
46793617,2019-04-17,HN,33_to_37,M
33958300,2019-12-16,Other,18_to_22,N?
41173407,2018-07-31,HCMC,>37,N?
3560925,2018-08-26,Other Cities,unknown,N?
56354757,2020-06-05,Other Cities,28_to_32,N?
18290146,2020-01-04,Other,33_to_37,f
41890487,2018-05-18,HCMC,unknown,N?
34089526,2017-05-21,HCMC,28_to_32,female
39954161,2017-10-03,HCMC,28_to_32,N?
1081014,2017-09-01,HCMC,33_to_37,N?
44142253,2019-09-10,Other Cities,18_to_22,N?
45518987,2019-07-04,Other,23_to_27,N?
42113355,2018-12-04,Other Cities,28_to_32,female
41360654,2019-06-13,HCMC,18_to_22,N?
56536818,2020-08-18,Other Cities,>37,N?
29063348,2019-11-18,Other Cities,28_to_32,Nam
43461442,2019-01-03,Other Cities,18_to_22,Nam
34547474,2019-10-17,HCMC,28_to_32,N?
51518320,2019-12-09,Other Cities,18_to_22,N?
20730244,2020-07-09,Other Cities,unknown,female
55191898,2020-05-02,Other Cities,18_to_22,female
40506995,2017-12-06,HCMC,33_to_37,f
46218126,2019-03-06,Other Cities,18_to_22,N?
32514604,2019-11-21,HCMC,>37,N?
35245329,2018-08-01,Other Cities,unknown,Nam
44134911,2019-10-05,HCMC,>37,Nam
60979203,2020-12-12,Other Cities,>37,female
26824271,2019-01-19,HCMC,18_to_22,female
54816105,2020-08-29,Other Cities,33_to_37,Nam
36275482,2016-10-05,Other Cities,33_to_37,female
6988124,2020-02-27,Other Cities,28_to_32,M
50289753,2019-11-02,HCMC,23_to_27,N?
45594998,2020-06-29,Other Cities,28_to_32,N?
41855947,2019-05-29,Other,28_to_32,Nam
16983500,2018-12-22,HCMC,33_to_37,Nam
48354634,2019-07-27,HCMC,28_to_32,male
46759664,2020-05-29,HCMC,23_to_27,Nam
43821233,2019-09-13,HN,23_to_27,Nam
42156175,2018-06-10,HN,33_to_37,female
45974946,2019-09-08,Other Cities,18_to_22,N?
49239178,2019-09-20,Other,unknown,N?
46497704,2019-09-16,Other Cities,33_to_37,M
50570171,2020-06-03,Other Cities,23_to_27,Nam
41916336,2018-10-27,HN,33_to_37,Nam
29913051,2020-02-12,Other Cities,28_to_32,N?
5029225,2020-11-05,HCMC,33_to_37,Nam
39222363,2017-06-30,HN,28_to_32,Nam
44743745,2019-07-24,HCMC,>37,Nam
40835436,2018-07-20,Other,18_to_22,female
24095682,2020-02-16,HCMC,18_to_22,Nam
41396345,2019-11-13,HCMC,unknown,female
45275811,2019-03-19,HCMC,23_to_27,Nam
53824005,2020-02-21,Other,23_to_27,female
59672470,2020-10-24,HN,unknown,female
42487661,2019-08-30,HCMC,unknown,N?
49069331,2020-01-23,Other Cities,23_to_27,N?
38424839,2020-03-15,Other Cities,23_to_27,M
45092822,2019-06-15,Ho Chi Minh City,23_to_27,N?
39897573,2017-09-12,HCMC,unknown,f
45692503,2019-09-25,Other Cities,>37,Nam
43892454,2018-10-24,HCMC,>37,N?
39233697,2019-05-21,Other,unknown,N?
48881569,2019-08-23,HCMC,unknown,N?
32807435,2019-02-13,Other Cities,23_to_27,female
32277815,2018-09-18,Other,18_to_22,Nam
52482863,2020-06-05,Other Cities,28_to_32,N?
54106497,2020-04-02,Other Cities,>37,male
46094951,2019-11-22,Other Cities,23_to_27,female
51058556,2020-04-10,Other Cities,28_to_32,Nam
52925203,2020-02-04,HCMC,18_to_22,female
13915032,2018-11-13,HCMC,33_to_37,female
19712919,2019-06-26,HN,>37,N?
44220312,2018-12-16,HN,23_to_27,Nam
47484514,2019-08-29,HCMC,18_to_22,female
44891249,2019-01-08,HN,23_to_27,N?
41630041,2019-10-05,Ho Chi Minh City,18_to_22,Nam
54490046,2020-05-13,Other Cities,>37,female
58074176,2020-08-22,Other,unknown,M
46293789,2019-03-21,HCMC,28_to_32,Nam
36400680,2016-10-20,Other Cities,23_to_27,female
53567220,2020-03-19,Other Cities,unknown,Nam
41578950,2019-10-05,Other Cities,>37,Nam
36942532,2018-02-28,Other Cities,28_to_32,female
32034948,2018-10-05,Other Cities,unknown,female
44102482,2020-05-29,Other Cities,28_to_32,female
36362262,2017-06-06,HCMC,23_to_27,Nam
38888243,2017-05-17,Other Cities,unknown,female
42774656,2019-11-13,Other Cities,23_to_27,Nam
34408611,2019-07-26,Other Cities,28_to_32,Nam
31012265,2019-11-13,HCMC,23_to_27,Nam
39869051,2017-08-31,Other Cities,28_to_32,female
40448458,2018-07-09,HCMC,18_to_22,Nam
35483094,2019-12-14,HCMC,23_to_27,N?
52976417,2020-01-28,Other Cities,unknown,N?
41168451,2018-05-18,Other,28_to_32,Nam
18286665,2020-06-15,Other Cities,unknown,N?
33457358,2018-05-02,Other Cities,>37,Nam
46805523,2019-04-18,HN,33_to_37,female
43296766,2020-02-12,Other,23_to_27,female
40023109,9920-01-03,Other,18_to_22,Nam
54343342,2020-03-13,Other,28_to_32,N?
37557731,2019-10-23,Other Cities,unknown,N?
47285078,2019-07-28,HCMC,18_to_22,Nam
51009614,2019-12-18,HCMC,18_to_22,female
48934351,2019-11-15,Other Cities,23_to_27,N?
58928502,2020-09-27,Other Cities,28_to_32,N?
22527898,2018-06-20,HCMC,>37,Nam
38646420,2019-04-27,HCMC,18_to_22,N?
43698872,2019-02-11,Other Cities,>37,Nam
42161277,2018-06-29,Other Cities,unknown,N?
22978764,2017-06-08,Other Cities,28_to_32,N?
19388570,2020-02-25,HCMC,33_to_37,female
1520275,2019-12-29,Unknown,unknown,female
39183478,2020-04-09,Other Cities,23_to_27,N?
39114503,2017-06-05,Other Cities,unknown,female
50646713,2019-11-10,HCMC,28_to_32,male
40364543,2017-11-20,HCMC,23_to_27,female
40878820,2019-07-11,HCMC,23_to_27,Nam
45248314,2020-05-06,HCMC,28_to_32,female
52620827,2020-02-18,Other Cities,33_to_37,M
45936879,2019-03-04,Other Cities,28_to_32,N?
48215702,2019-12-18,HCMC,unknown,Nam
13835216,2019-02-21,HCMC,>37,M
51433050,2019-12-05,HCMC,33_to_37,female
53341364,2020-03-20,Other Cities,28_to_32,Nam
37015376,2018-03-31,HN,>37,female
39288898,2018-11-10,HCMC,28_to_32,Nam
40874836,2020-03-29,Other Cities,28_to_32,Nam
30718236,2020-05-22,HCMC,28_to_32,Nam
32927276,2018-01-15,HCMC,>37,female
47728242,2020-02-14,Other,unknown,female
34435339,2018-04-02,HCMC,23_to_27,Nam
41683111,2018-05-03,HCMC,33_to_37,female
27973381,2019-11-14,Other Cities,33_to_37,Nam
47928881,2019-11-10,Other Cities,18_to_22,Nam
40441704,2017-11-29,Other Cities,unknown,female
49093943,2019-09-05,Other,>37,N?
39089922,2017-07-08,Other Cities,28_to_32,Nam
35271904,2018-11-21,HCMC,23_to_27,female
54872328,2020-03-28,Unknown,18_to_22,Nam
46006600,2019-07-22,Other Cities,23_to_27,Nam
45235597,2020-01-31,HCMC,18_to_22,N?
46929724,2020-04-13,HN,unknown,N?
39924921,2017-10-05,HCMC,28_to_32,Nam
38328578,2020-01-26,HCMC,28_to_32,N?
42578390,2020-02-03,Other Cities,28_to_32,M
48784754,2020-04-11,HCMC,23_to_27,N?
38301515,2017-06-08,HN,23_to_27,female
51135242,2020-01-19,Other Cities,18_to_22,female
53408493,2020-07-09,Other Cities,23_to_27,Nam
42127063,2018-06-05,Unknown,unknown,N?
40371369,2017-11-21,Other Cities,28_to_32,N?
44752669,2019-12-30,HN,23_to_27,N?
21863662,2020-02-13,HN,18_to_22,N?
46839077,2019-12-13,Other Cities,23_to_27,Nam
50115677,2019-10-25,Other Cities,28_to_32,N?
47906377,2019-12-26,Other Cities,23_to_27,Nam
46507949,2019-10-08,HCMC,18_to_22,Nam
35001628,2016-02-08,Other Cities,33_to_37,N?
46633749,2019-04-17,HCMC,18_to_22,female
26906652,2020-09-24,Other Cities,unknown,Nam
13422536,2020-07-17,Other Cities,unknown,female
43560597,2018-11-28,Other Cities,28_to_32,Nam
58748860,2020-09-22,Other Cities,unknown,female
2589766,2018-11-11,Other Cities,23_to_27,female
46156488,2019-11-01,Other Cities,23_to_27,N?
48339339,2019-07-26,HCMC,18_to_22,female
45314265,2019-01-30,HCMC,28_to_32,N?
35002553,2019-10-21,HCMC,28_to_32,Nam
46165444,2019-03-04,Other Cities,unknown,female
56800854,2020-06-29,Other,unknown,M
32183758,2016-02-11,HCMC,23_to_27,female
1311045,2020-04-18,HCMC,>37,Nam
40568235,2017-12-31,HCMC,23_to_27,female
49602645,2019-10-16,HCMC,33_to_37,N?
47176509,2020-02-11,Other Cities,unknown,female
44727544,2018-12-22,Other,28_to_32,N?
30521024,2019-10-15,Other,unknown,Nam
57324056,2020-10-10,HCMC,33_to_37,Nam
36948531,2017-03-19,Other Cities,28_to_32,N?
52008143,2019-12-25,Other Cities,unknown,Nam
46455755,2019-07-23,HCMC,18_to_22,Nam
43359624,2018-09-27,HCMC,>37,Nam
44344836,2020-06-09,HCMC,18_to_22,N?
44890534,2019-01-01,Other Cities,28_to_32,M
50485922,2019-11-09,HCMC,18_to_22,Nam
41102523,2018-02-16,HN,28_to_32,Nam
42753902,2020-02-02,HCMC,28_to_32,N?
56261613,2020-05-31,Other Cities,28_to_32,Nam
41230179,2020-01-26,HN,23_to_27,Nam
48452227,2020-02-28,HCMC,unknown,female
3238077,2019-02-16,HCMC,23_to_27,female
5774231,2020-10-14,Other Cities,33_to_37,female
2695132,2020-02-23,HCMC,23_to_27,Nam
38568294,2018-10-30,HN,23_to_27,N?
48620874,2019-08-15,HCMC,>37,N?
54625716,2020-03-21,Other Cities,18_to_22,N?
49707549,2019-10-15,Other Cities,28_to_32,female
43249722,2019-06-27,Other Cities,28_to_32,Nam
41712628,2018-11-07,Other Cities,28_to_32,Nam
24290907,2018-09-26,HCMC,23_to_27,Nam
44826533,2018-12-27,Other Cities,23_to_27,N?
50964175,2019-11-20,Other Cities,18_to_22,female
54109642,2020-03-09,Other Cities,unknown,N?
42759056,2019-06-02,Other Cities,23_to_27,Nam
46788208,2019-08-11,Other Cities,23_to_27,N?
52097811,2020-03-28,Other Cities,28_to_32,N?
2480145,2017-08-03,HCMC,>37,N?
59976650,2020-11-03,Other Cities,23_to_27,female
46512896,2019-03-28,Other Cities,33_to_37,M
47536459,2019-11-26,Other Cities,23_to_27,Nam
9917096,2019-05-24,Other,33_to_37,N?
48643249,2019-08-15,Unknown,33_to_37,N?
50421413,2019-11-02,HN,unknown,N?
39806005,2019-03-28,Other Cities,unknown,Nam
43717587,2019-12-15,HN,unknown,M
6987026,2020-08-11,HCMC,>37,Nam
3223415,2020-04-11,Unknown,23_to_27,female
44705455,2020-09-28,Other Cities,33_to_37,Nam
30666162,2019-04-16,Other Cities,28_to_32,female
41778222,2019-08-30,HN,23_to_27,Nam
50955975,2019-11-20,HCMC,23_to_27,f
25701401,2016-02-21,Other Cities,28_to_32,Nam
26616951,2020-03-14,HCMC,33_to_37,Nam
41958206,2018-06-21,HCMC,18_to_22,N?
58182072,2020-09-28,Other Cities,unknown,Nam
55721721,2020-11-16,Other Cities,unknown,N?
50130513,2019-10-23,HN,>37,female
44957099,2019-11-05,Other Cities,23_to_27,Nam
41455062,2018-04-01,HCMC,33_to_37,Nam
48557007,2019-08-07,HN,unknown,N?
43566590,2018-10-01,Other Cities,23_to_27,Nam
24648730,2020-09-22,HN,28_to_32,Nam
43954633,2018-10-26,Unknown,18_to_22,N?
41518330,2018-04-05,Other Cities,23_to_27,Nam
7713369,2017-10-05,Other Cities,33_to_37,N?
38546119,2017-04-14,Other Cities,>37,female
42349128,2019-09-02,Other Cities,18_to_22,N?
42117207,2018-07-27,Other Cities,18_to_22,Nam
21370540,2019-09-10,HCMC,23_to_27,female
48387169,2019-08-03,Other Cities,33_to_37,N?
54318466,2020-03-10,Other Cities,unknown,Nam
53732792,2020-02-28,HCMC,18_to_22,N?
56558221,2020-06-16,Other Cities,unknown,N?
14991825,2019-11-05,HN,33_to_37,female
44925215,2019-01-08,Other Cities,23_to_27,Nam
45161185,2019-09-26,HN,28_to_32,female
48583469,2019-09-03,HCMC,18_to_22,Nam
41935392,2019-08-11,Other,unknown,female
48771980,2020-06-02,HN,18_to_22,N?
60724338,2020-12-03,Other Cities,unknown,Nam
48033215,2019-07-07,HCMC,>37,N?
43404014,2018-09-24,Other Cities,23_to_27,N?
57244142,2020-11-11,Other Cities,>37,N?
55190164,2020-07-19,Other Cities,unknown,male
56494591,2020-06-27,HCMC,23_to_27,Nam
54590975,2020-04-23,Other Cities,23_to_27,Nam
26786722,2020-03-25,HCMC,>37,N?
41039689,2019-11-18,Other Cities,18_to_22,Nam
49407473,2020-01-11,HN,unknown,N?
40882267,2018-02-07,HCMC,>37,N?
38230122,2019-07-01,HCMC,unknown,N?
48625453,2019-08-11,HCMC,23_to_27,female
27403320,2019-07-10,Other Cities,28_to_32,N?
46435809,2019-04-21,Other Cities,33_to_37,Nam
46279245,2020-06-08,Other Cities,>37,Nam
50059910,2019-11-23,Other Cities,unknown,N?
40922104,2018-02-28,HCMC,23_to_27,female
41735664,2019-08-06,HCMC,28_to_32,f
39744791,2017-08-30,HCMC,33_to_37,Nam
16026980,2018-08-15,HCMC,>37,female
37040892,2017-01-08,Other Cities,23_to_27,Nam
56275186,2020-06-01,Other Cities,23_to_27,Nam
40562392,2019-02-20,Other Cities,18_to_22,N?
48852476,2019-08-20,Other Cities,28_to_32,Nam
49273378,2019-09-14,Other Cities,unknown,female
47211420,2020-04-05,HCMC,23_to_27,female
47465781,2019-07-04,Other Cities,>37,N?
23990113,2018-08-29,HCMC,23_to_27,N?
41162247,2019-06-02,Other Cities,23_to_27,N?
50027033,2020-02-25,HN,18_to_22,Nam
52285879,2020-08-01,Other Cities,unknown,Nam
18072650,2019-08-17,HCMC,28_to_32,N?
54811697,2020-04-16,Other Cities,18_to_22,Nam
44900074,2019-01-03,Other Cities,33_to_37,female
21724769,2020-04-03,HCMC,>37,Nam
51237908,2019-11-29,Other Cities,>37,Nam
50207141,2019-10-28,Other,23_to_27,Nam
52455896,2020-01-10,Other,unknown,N?
54104901,2020-03-11,Other,28_to_32,female
42557469,2019-04-20,HN,23_to_27,N?
42342364,2018-09-24,HCMC,>37,female
53930145,2020-02-25,HCMC,unknown,Nam
51220789,2020-09-08,HN,23_to_27,M
28948481,2020-01-07,HCMC,23_to_27,N?
38982540,2017-09-29,Other Cities,unknown,N?
47047692,2019-06-05,Other,28_to_32,Nam
52049565,2020-01-16,Other Cities,28_to_32,Nam
45599363,2019-08-22,HCMC,23_to_27,Nam
37249582,2019-10-21,HCMC,28_to_32,Nam
50801991,2019-11-26,HN,unknown,female
19069402,2017-10-11,HCMC,33_to_37,Nam
49716586,2019-10-03,Other,28_to_32,N?
52729952,2020-08-27,Unknown,33_to_37,N?
31592205,2020-02-28,Other Cities,33_to_37,N?
49779492,2019-10-19,Other Cities,18_to_22,Nam
39900930,2019-03-05,Other Cities,28_to_32,female
37746769,2017-03-21,HN,23_to_27,Nam
46419022,2019-10-25,HCMC,23_to_27,Nam
54612670,2020-05-28,Other Cities,23_to_27,N?
48212216,2019-11-10,Other Cities,18_to_22,Nam
46263755,2019-07-31,Other Cities,28_to_32,Nam
52901228,2020-06-20,HN,>37,N?
32853451,2019-08-21,Other Cities,18_to_22,N?
50130809,2019-11-02,HCMC,33_to_37,N?
43659466,2018-11-01,HCMC,33_to_37,N?
39064165,2019-01-07,HN,28_to_32,female
47393658,2020-05-21,HCMC,unknown,Nam
32993173,2019-01-28,HCMC,28_to_32,N?
28546109,2019-07-05,Other Cities,23_to_27,Nam
39822200,2020-02-20,HCMC,33_to_37,Nam
47508789,2019-10-10,Other,28_to_32,N?
41111342,2020-05-09,Unknown,unknown,Nam
42653732,2018-10-14,Other Cities,>37,Nam
54087416,2020-03-06,Other Cities,18_to_22,N?
39635455,2020-11-27,Other Cities,28_to_32,N?
33424693,2017-04-12,HCMC,28_to_32,N?
52616839,2020-04-12,Other Cities,unknown,N?
40090537,9918-02-16,HCMC,23_to_27,Nam
59096470,2020-12-22,Other Cities,>37,N?
40687463,2019-08-14,HCMC,23_to_27,female
43504296,2018-10-21,HN,23_to_27,female
33172361,2019-08-14,HCMC,18_to_22,N?
58543426,2020-09-18,Other Cities,unknown,N?
42658804,2018-12-14,Other Cities,33_to_37,Nam
46461821,2019-07-30,HN,>37,Nam
50191401,2019-10-25,Unknown,unknown,N?
28861379,2019-12-08,Unknown,unknown,N?
5033430,2019-10-16,HN,unknown,female
40227616,2019-09-09,HCMC,23_to_27,Nam
49962418,2019-10-15,HN,28_to_32,Nam
39992609,2017-12-06,Unknown,unknown,N?
46923440,2019-04-26,Other,unknown,Nam
43506691,2018-12-18,Other Cities,28_to_32,Nam
55272718,2020-04-13,HN,23_to_27,N?
40835323,2019-01-12,HN,28_to_32,female
37741830,2019-05-26,Other Cities,33_to_37,Nam
10390729,2019-05-17,HCMC,23_to_27,N?
41229863,2019-11-17,HCMC,28_to_32,female
47442223,2019-07-19,Other Cities,18_to_22,Nam
49375353,2019-10-31,Other Cities,>37,Nam
13081318,2016-09-30,HCMC,unknown,N?
41155350,2018-02-22,Other Cities,23_to_27,female
49545188,2019-09-25,HCMC,18_to_22,Nam
23012796,2019-09-17,Other Cities,unknown,N?
50560337,2019-11-09,Other Cities,18_to_22,female
42619175,2019-05-11,Other Cities,33_to_37,M
15760682,2019-10-27,HCMC,33_to_37,N?
48812368,2020-11-03,Other Cities,28_to_32,female
32703524,2016-01-01,Other Cities,28_to_32,Nam
40828943,2020-08-25,Other Cities,unknown,Nam
45866132,2019-09-26,Other Cities,23_to_27,N?
42933419,2018-08-24,HCMC,23_to_27,Nam
31841430,2016-11-16,HCMC,28_to_32,N?
46354602,2019-03-20,HCMC,33_to_37,female
32940013,2020-05-16,Other Cities,>37,female
